# Time     Error        Bytes 1-13
#
1358304989.071707,0,background,3d,60,ff,fd,02,01,30,01,07,01,08,75,9a
1358304989.119370,0,background,3e,60,d9,7f,02,00,00,81,99,b4,93,00,b3
1358304989.167382,0,background,1e,20,ff,fd,04,34,bf,00,00,00,00,00,00
1358304989.215408,0,background,30,80,d9,7f,06,00,01,00,00,01,ff,cf,b3
1358304989.262365,0,background,50,80,ff,fd,07,00,9a,f6,10,14,00,b3,02
1358304989.310657,0,background,92,20,d9,7f,08,c0,33,6d,0c,00,00,00,b3
1358304989.358333,0,background,32,20,ff,fd,08,06,b3,06,b3,06,b3,00,00
1358304989.406709,0,background,3c,a0,d9,7f,08,46,f9,6b,cf,f9,06,93,00
1358304989.454660,0,background,56,00,ff,fd,08,5b,fa,06,cd,00,00,00,00
1358304989.502377,0,background,50,80,d9,7f,07,00,9c,f1,10,16,01,13,ff
1358304989.550908,0,background,1f,20,ff,fd,08,00,00,40,00,00,00,00,ff
1358304989.598392,0,background,5f,20,d9,7f,05,5b,00,00,00,00,10,75,9a
1358304989.646349,0,background,1e,20,ff,fd,04,34,bf,00,00,00,01,00,00
1358304989.694292,0,background,56,00,d9,7f,08,5b,1d,06,d6,00,00,00,00
1358304989.742399,0,background,50,80,ff,fd,07,00,9c,88,10,18,01,73,00
1358304989.790378,0,background,3c,a0,d9,7f,08,46,f9,6b,80,00,06,95,00
1358304989.838340,0,background,33,20,ff,fd,08,8f,ff,0f,ff,ef,ff,00,ff
1358304989.886384,0,background,69,00,d9,7f,04,00,03,00,03,00,01,00,00
1358304989.934200,0,background,56,00,ff,fd,08,59,4b,06,c6,00,00,00,00
1358304989.982379,0,background,50,80,d9,7f,07,00,9b,12,10,1e,00,3b,7a
1358304990.030375,0,background,66,80,ff,fd,02,00,00,00,0c,0f,fe,00,00
1358304990.078533,0,background,38,e0,d9,7f,07,06,a0,39,60,00,00,3f,ff
1358304990.126336,0,background,33,e0,ff,fd,07,01,f4,02,ff,ff,00,12,00
1358304990.174353,0,background,56,00,d9,7f,08,5a,74,06,ea,00,00,00,00
1358304990.222380,0,background,50,80,ff,fd,07,00,9b,ee,10,12,00,9b,9a
1358304990.270447,0,background,3d,a0,d9,7f,08,41,2c,01,07,01,10,75,9a
1358304990.318344,0,background,1e,20,ff,fd,04,28,c1,00,00,00,00,00,00
1358304990.366436,0,background,3c,a0,d9,7f,08,46,f9,6b,af,f9,06,94,00
1358304990.414363,0,background,3e,a0,ff,fd,07,0f,01,00,01,00,00,00,ff
1358304990.462432,0,background,50,80,d9,7f,07,00,9b,ac,10,17,00,fb,02
1358304990.510389,0,background,92,20,ff,fd,08,c0,33,6d,0c,00,00,00,b3
1358304990.558289,0,background,3d,a0,d9,7f,08,41,2c,01,12,01,10,75,9a
1358304990.606736,0,background,1e,20,ff,fd,04,34,c1,00,00,00,00,00,00
1358304990.654668,0,background,56,00,d9,7f,08,5b,9e,06,c9,00,00,00,00
1358304990.702357,0,background,50,80,ff,fd,07,00,9c,30,10,17,01,5b,ff
1358304990.750215,0,background,3e,60,d9,7f,02,80,80,00,00,00,10,75,9a
1358304990.798336,0,background,5f,20,ff,fd,05,18,00,00,00,00,10,75,9a
1358304990.846267,0,background,3d,60,d9,7f,02,01,2f,00,0c,0f,ff,00,00
1358304990.894368,0,background,40,00,ff,fd,04,00,00,00,00,f9,06,94,00
1358304990.942379,0,background,50,80,d9,7f,07,00,9b,3c,10,1a,00,20,00
1358304990.990364,0,background,3e,a0,ff,fd,07,0f,01,00,01,00,00,00,ff
1358304991.038353,0,background,1f,20,d9,7f,08,00,00,40,00,00,00,00,ff
1358304991.086320,0,background,69,00,ff,fd,04,00,03,00,03,0f,ff,00,00
1358304991.134369,0,background,70,80,d9,7f,08,08,00,0c,d7,96,93,e2,02
1358304991.182314,0,background,26,80,ff,fd,04,00,00,10,00,b2,73,1f,ff
1358304991.230309,0,background,3e,60,d9,7f,02,00,00,00,00,00,00,00,00
1358304991.278392,0,background,40,00,ff,fd,04,00,00,00,00,00,06,92,00
1358304991.326449,0,background,33,e0,d9,7f,07,01,f4,02,ff,ff,00,12,ff
1358304991.374356,0,background,3d,a0,ff,fd,08,41,2c,01,0c,01,10,75,9a
1358304991.422327,0,background,7d,a0,d9,7f,08,80,00,00,00,00,ff,00,00
1358304991.470359,0,background,3d,a0,ff,fd,08,41,2c,01,0c,01,08,75,9a
1358304991.518384,0,background,3c,a0,d9,7f,08,46,f9,6b,e0,00,06,92,00
1358304991.566253,0,background,1e,20,ff,fd,04,34,c1,00,00,00,00,00,00
1358304991.614293,0,background,99,20,d9,7f,06,40,43,00,00,00,00,00,ff
1358304991.662393,0,background,50,80,ff,fd,07,00,9d,11,10,0f,01,40,00
1358304991.710800,0,background,92,20,d9,7f,08,c0,33,6d,0c,00,00,00,b3
1358304991.758253,0,background,3d,a0,ff,fd,08,41,2c,01,10,01,10,75,9a
1358304991.806331,0,background,1e,20,d9,7f,04,34,c1,00,00,00,00,00,00
1358304991.854248,0,background,56,00,ff,fd,08,5b,40,07,02,00,00,00,00
1358304991.901334,0,background,33,e0,d9,7f,07,01,f4,02,ff,ff,00,12,ff
1358304991.949326,0,background,3e,60,ff,fd,02,80,80,00,73,38,00,00,9a
1358304991.997349,0,background,5f,20,d9,7f,05,d8,00,00,00,00,93,75,9a
1358304992.045372,0,background,18,a0,ff,fd,08,20,00,00,00,20,03,cf,b3
1358304992.093325,0,background,3e,a0,d9,7f,07,0f,01,00,01,00,00,00,ff
1358304992.141343,0,background,9a,20,ff,fd,08,80,00,00,02,18,a6,00,7d
1358304992.189316,0,background,79,20,d9,7f,08,07,66,00,00,00,00,00,00
1358304992.238024,0,background,40,40,ff,fd,08,00,00,00,00,00,00,00,00
1358304992.285318,0,background,18,20,d9,7f,08,20,0a,a1,3b,20,0b,96,63
1358304992.333312,0,background,54,00,ff,fd,08,06,00,00,01,00,00,87,66
1358304992.381559,0,background,26,80,d9,7f,04,00,00,10,00,b2,73,1f,ff
1358304992.429365,0,background,7e,20,ff,fd,06,00,c0,50,5c,00,ee,94,00
1358304992.477342,0,background,33,e0,d9,7f,07,01,f4,02,ff,ff,00,12,ff
1358304992.525343,0,background,1f,20,ff,fd,08,00,00,40,00,00,00,00,ff
1358304992.573328,0,background,3d,60,d9,7f,02,01,30,01,11,01,10,75,9a
1358304992.621398,0,background,3d,60,ff,fd,02,01,2f,00,00,00,00,00,00
1358304992.669313,0,background,1e,20,d9,7f,04,1c,c1,00,00,00,00,00,00
1358304992.717413,0,background,1e,20,ff,fd,04,28,c1,00,00,00,00,3f,b3
1358304992.765313,0,background,18,a0,d9,7f,08,20,00,00,00,20,03,cf,b3
1358304992.813339,0,background,33,a0,ff,fd,08,00,00,00,00,00,0a,93,ff
1358304992.861298,0,background,3d,60,d9,7f,02,01,30,0c,d7,96,92,e2,02
1358304992.909306,0,background,92,20,ff,fd,08,c0,33,6d,0c,00,00,00,b3
1358304992.957592,0,background,69,40,d9,7f,04,00,03,00,03,00,00,3f,b3
1358304993.005306,0,background,18,20,ff,fd,08,20,0a,a1,3b,20,0b,96,63
1358304993.053336,0,background,33,e0,d9,7f,07,01,f4,02,ff,ff,00,12,ff
1358304993.101342,0,background,33,20,ff,fd,08,cf,ff,0f,ff,ef,fe,00,ff
1358304993.149292,0,background,3e,60,d9,7f,02,c0,c0,01,32,98,00,00,00
1358304993.197310,0,background,40,00,ff,fd,04,00,00,00,00,01,08,75,9a
1358304993.245300,0,background,18,a0,d9,7f,08,20,00,00,00,20,03,cf,b3
1358304993.293309,0,background,79,20,ff,fd,08,07,66,00,00,00,00,00,00
1358304993.341304,0,background,3e,a0,d9,7f,07,0f,01,00,01,00,00,00,00
1358304993.389336,0,background,33,a0,ff,fd,08,c0,00,3f,fd,00,0a,73,ff
1358304993.437319,0,background,69,00,d9,7f,04,00,03,00,03,00,00,3f,b3
1358304993.485668,0,background,18,20,ff,fd,08,20,0a,a1,3b,20,0b,96,63
1358304993.533229,0,background,54,00,d9,7f,08,06,00,00,01,00,00,87,66
1358304993.581294,0,background,3c,20,ff,fd,04,00,00,14,00,00,06,92,00
1358304993.629291,0,background,66,80,d9,7f,02,00,00,02,ff,ff,00,12,00
1358304993.677275,0,background,33,e0,ff,fd,07,01,f4,02,ff,ff,00,12,ff
1358304993.725263,0,background,18,20,d9,7f,08,20,0a,a1,3b,20,0b,96,63
1358304993.773260,0,background,40,40,ff,fd,08,00,00,00,00,00,00,00,00
1358304993.821395,0,background,3e,60,d9,7f,02,00,00,01,0e,01,10,75,9a
1358304993.869599,0,background,1e,20,ff,fd,04,1c,c1,00,00,00,01,00,00
1358304993.917351,0,background,1e,20,d9,7f,04,28,c1,00,00,00,00,00,00
1358304993.965411,0,background,18,20,ff,fd,08,20,0a,a1,3b,20,0b,96,63
1358304994.013284,0,background,1f,20,d9,7f,08,00,00,40,00,00,00,00,ff
1358304994.061288,0,background,3d,60,ff,fd,02,01,26,0c,d7,96,92,e2,02
1358304994.109293,0,background,92,20,d9,7f,08,c0,33,6d,0c,00,00,00,b3
1358304994.157273,0,background,40,40,ff,fd,08,00,00,00,00,00,00,00,00
1358304994.205639,0,background,a5,40,d9,7f,08,24,24,39,39,35,3a,00,ff
1358304994.253297,0,background,33,e0,ff,fd,07,01,f4,02,ff,ff,00,12,ff
1358304994.301301,0,background,33,e0,d9,7f,07,01,f4,02,ff,ff,00,12,ff
1358304994.349609,0,background,40,00,ff,fd,04,00,00,00,00,00,06,92,00
1358304994.397294,0,background,3d,a0,d9,7f,08,41,2c,01,10,01,08,75,9a
1358304994.445606,0,background,18,20,ff,fd,08,20,0a,a1,3b,20,0b,96,63
1358304994.493303,0,background,40,00,d9,7f,04,00,00,00,00,f9,06,94,00
1358304994.541312,0,background,40,40,ff,fd,08,00,00,00,00,00,00,00,00
1358304994.589318,0,background,33,e0,d9,7f,07,01,f4,02,ff,ff,00,12,ff
1358304994.636306,0,background,69,00,ff,fd,04,00,03,00,03,00,00,00,00
1358304994.684259,0,background,54,00,d9,7f,08,06,00,00,01,00,00,87,66
1358304994.732300,0,background,38,60,ff,fd,05,06,b0,06,b8,00,06,94,00
1358304994.780274,0,background,25,40,d9,7f,08,53,00,00,00,b2,72,1f,ff
1358304994.828254,0,background,66,80,ff,fd,02,00,00,00,0c,00,00,00,00
1358304994.876161,0,background,30,80,d9,7f,06,00,00,00,00,00,00,00,00
1358304994.924227,0,background,90,80,ff,fd,06,01,13,01,12,01,13,00,00
1358304994.972261,0,background,3d,60,d9,7f,02,01,31,01,0b,01,10,75,9a
1358304995.020301,0,background,32,20,ff,fd,08,06,b5,06,b5,06,ba,00,00
1358304995.068400,0,background,66,80,d9,7f,02,00,00,00,00,00,00,00,00
1358304995.116236,0,background,38,e0,ff,fd,07,06,a0,39,60,00,00,3f,b3
1358304995.164326,0,background,3e,a0,d9,7f,07,0f,01,00,01,00,00,00,ff
1358304995.212206,0,background,ee,20,ff,fd,07,00,40,00,00,00,00,00,ff
1358304995.260602,0,background,3d,60,d9,7f,02,01,2a,0c,d7,96,92,e2,02
1358304995.308283,0,background,38,60,ff,fd,05,06,bf,06,c6,00,bf,00,00
1358304995.356258,0,background,69,40,d9,7f,04,00,03,00,03,00,00,00,00
1358304995.404289,0,background,50,80,ff,fd,07,00,9d,fe,10,25,00,bb,ff
1358304995.452277,0,background,33,e0,d9,7f,07,01,f4,02,ff,ff,00,12,ff
1358304995.500264,0,background,1f,20,ff,fd,08,00,00,40,00,00,00,00,ff
1358304995.548299,0,background,3d,60,d9,7f,02,01,28,00,13,08,00,00,9a
1358304995.596273,0,background,38,e0,ff,fd,07,06,a0,39,60,00,00,3f,b3
1358304995.644307,0,background,40,00,d9,7f,04,00,00,00,00,00,06,92,00
1358304995.692295,0,background,7e,20,ff,fd,06,00,bf,50,5c,00,ee,00,ff
1358304995.740340,0,background,3e,a0,d9,7f,07,0f,01,00,01,00,00,00,00
1358304995.788254,0,background,69,00,ff,fd,04,00,03,00,03,0f,ff,00,00
1358304995.836265,0,background,38,e0,d9,7f,07,06,a0,39,60,00,00,3f,b3
1358304995.884261,0,background,70,80,ff,fd,08,08,00,0c,d7,96,92,e2,02
1358304995.932257,0,background,19,20,d9,7f,07,84,0b,bf,00,00,40,00,00
1358304995.980335,0,background,25,40,ff,fd,08,53,00,00,00,b2,72,1f,ff
1358304996.028277,0,background,66,80,d9,7f,02,00,00,00,00,00,00,00,00
1358304996.076252,0,background,25,40,ff,fd,08,53,00,00,00,b2,72,1f,ff
1358304996.124264,0,background,90,80,d9,7f,06,01,13,01,13,01,13,43,00
1358304996.172256,0,background,3d,60,ff,fd,02,01,28,81,9b,af,92,75,9a
1358304996.220266,0,background,56,80,d9,7f,06,30,09,81,9b,b3,92,75,9a
1358304996.268318,0,background,66,80,ff,fd,02,00,00,00,0c,0f,ff,00,00
1358304996.316293,0,background,1e,20,d9,7f,04,28,bf,00,00,00,00,00,00
1358304996.364292,0,background,3e,a0,ff,fd,07,0f,01,00,01,00,00,00,ff
1358304996.412181,0,background,40,00,d9,7f,04,00,00,00,00,00,06,92,00
1358304996.460243,0,background,3d,60,ff,fd,02,01,27,0c,d7,96,92,e2,02
1358304996.508333,0,background,54,00,d9,7f,08,06,00,00,01,00,00,87,66
1358304996.556744,0,background,56,00,ff,fd,08,5c,1b,07,1b,00,00,00,00
1358304996.604313,0,background,40,40,d9,7f,08,00,00,00,00,00,00,00,00
1358304996.652275,0,background,33,e0,ff,fd,07,01,f4,02,ff,ff,00,12,ff
1358304996.700750,0,background,3c,20,d9,7f,04,00,00,14,00,64,00,00,00
1358304996.748280,0,background,3d,60,ff,fd,02,01,2d,00,d3,68,00,00,9a
1358304996.796251,0,background,38,e0,d9,7f,07,06,a0,39,60,00,00,3f,00
1358304996.844243,0,background,50,80,ff,fd,07,00,9b,15,10,13,01,62,ff
1358304996.892590,0,background,3e,a0,d9,7f,07,0f,01,00,01,00,00,00,ff
1358304996.940244,0,background,3e,a0,ff,fd,07,0f,01,00,01,00,00,00,00
1358304996.988285,0,background,40,40,d9,7f,08,00,00,00,00,00,00,00,00
1358304997.036257,0,background,56,00,ff,fd,08,5b,7d,07,3c,00,00,00,00
1358304997.084372,0,background,70,80,d9,7f,08,08,00,0c,d7,96,92,e2,02
1358304997.132256,0,background,19,20,ff,fd,07,84,0b,be,00,00,40,00,00
1358304997.180249,0,background,40,00,d9,7f,04,00,00,00,00,07,06,92,00
1358304997.228256,0,background,66,80,ff,fd,02,00,00,02,ff,ff,00,12,00
1358304997.276161,0,background,30,80,d9,7f,06,00,00,00,00,00,00,00,00
1358304997.324234,0,background,90,80,ff,fd,06,01,13,01,13,01,13,8b,00
1358304997.372171,0,background,40,40,d9,7f,08,00,00,00,00,00,00,00,00
1358304997.419406,0,background,3e,60,ff,fd,02,80,80,00,0a,5a,00,00,00
1358304997.467541,0,background,66,80,d9,7f,02,00,00,00,0c,0f,fe,00,00
1358304997.515526,0,background,18,20,ff,fd,08,10,0a,a1,3b,10,0b,96,63
1358304997.563335,0,background,1f,20,d9,7f,08,00,00,40,00,00,00,00,ff
1358304997.611286,0,background,3d,60,ff,fd,02,01,27,6d,0c,00,00,00,b3
1358304997.659332,0,background,70,80,d9,7f,08,08,00,0c,d7,96,93,e2,02
1358304997.707140,0,background,19,20,ff,fd,07,84,0b,c6,0a,00,40,00,00
1358304997.755246,0,background,3c,a0,d9,7f,08,46,f9,6b,80,00,06,95,00
1358304997.803208,0,background,50,80,ff,fd,07,00,9b,17,10,0e,01,4b,ff
1358304997.851205,0,background,33,20,d9,7f,08,cf,ff,0f,ff,ef,fe,00,ff
1358304997.899156,0,background,3c,20,ff,fd,04,00,00,14,00,1c,00,00,00
1358304997.947264,0,background,a3,00,d9,7f,07,00,43,00,43,20,00,00,00
1358304997.995231,0,background,32,20,ff,fd,08,06,b7,06,b7,06,b2,00,00
1358304998.043268,0,background,50,80,d9,7f,07,00,9a,ec,10,09,00,13,00
1358304998.091198,0,background,79,20,ff,fd,08,07,66,00,00,00,00,00,00
1358304998.139261,0,background,3c,a0,d9,7f,08,46,f9,6b,c0,00,06,93,00
1358304998.187681,0,background,69,00,ff,fd,04,00,03,00,03,0f,fe,00,00
1358304998.235814,0,background,3d,60,d9,7f,02,01,2f,80,00,00,40,00,00
1358304998.283231,0,background,79,20,ff,fd,08,07,66,00,00,00,00,00,00
1358304998.331268,0,background,40,00,d9,7f,04,00,00,00,00,00,06,94,00
1358304998.379247,0,background,25,40,ff,fd,08,53,00,00,00,b2,72,1f,ff
1358304998.427280,0,background,7e,20,d9,7f,06,00,c1,50,5c,00,ee,12,00
1358304998.475386,0,background,18,20,ff,fd,08,10,0a,a1,3b,10,0b,96,63
1358304998.523236,0,background,3c,a0,d9,7f,08,46,f9,6b,80,00,06,95,00
1358304998.571533,0,background,3d,a0,ff,fd,08,41,2c,01,11,01,10,75,9a
1358304998.619230,0,background,3c,20,d9,7f,04,00,00,14,00,00,00,00,00
1358304998.667418,0,background,66,80,ff,fd,02,00,00,00,0c,00,01,00,00
1358304998.715101,0,background,3c,a0,d9,7f,08,46,f9,6b,e0,07,06,92,00
1358304998.763225,0,background,50,80,ff,fd,07,00,9b,64,10,11,01,33,02
1358304998.811223,0,background,3d,60,d9,7f,02,01,2a,6d,0c,00,00,00,b3
1358304998.859245,0,background,70,80,ff,fd,08,08,00,0c,d7,96,93,e2,02
1358304998.907240,0,background,3c,a0,d9,7f,08,46,f9,6b,c0,00,06,93,00
1358304998.955242,0,background,18,20,ff,fd,08,10,0a,a1,3b,10,0b,96,63
1358304999.003210,0,background,50,80,d9,7f,07,00,9c,92,10,1a,01,93,ff
1358304999.051189,0,background,33,20,ff,fd,08,cf,ff,0f,ff,ef,fe,00,ff
1358304999.099187,0,background,3c,a0,d9,7f,08,46,f9,6b,a0,00,06,94,00
1358304999.147198,0,background,a3,00,ff,fd,07,01,03,01,03,80,00,00,00
1358304999.195211,0,background,32,20,d9,7f,08,06,b2,06,b2,06,b6,00,00
1358304999.243553,0,background,50,80,ff,fd,07,00,9c,19,10,19,00,5b,00
1358304999.291218,0,background,79,20,d9,7f,08,07,66,00,00,00,00,00,00
1358304999.339121,0,background,33,a0,ff,fd,08,40,00,3f,ff,00,0a,64,ff
1358304999.387211,0,background,69,00,d9,7f,04,00,03,00,03,00,00,00,00
1358304999.435216,0,background,18,a0,ff,fd,08,10,00,00,00,10,03,cf,b3
1358304999.483218,0,background,3c,a0,d9,7f,08,46,f9,6b,e0,07,06,92,00
1358304999.531202,0,background,33,e0,ff,fd,07,01,f4,02,ff,ff,00,12,00
1358304999.579616,0,background,25,40,d9,7f,08,53,00,00,00,b2,73,1f,ff
1358304999.627206,0,background,66,80,ff,fd,02,00,00,02,ff,ff,00,12,00
1358304999.675286,0,background,3d,60,d9,7f,02,01,2f,81,9c,b2,93,75,9a
1358304999.723192,0,background,3d,60,ff,fd,02,01,30,01,13,01,13,1a,00
1358304999.771158,0,background,3d,a0,d9,7f,08,41,2c,01,0b,01,10,75,9a
1358304999.819441,0,background,3c,20,ff,fd,04,00,00,14,00,00,00,00,00
1358304999.867283,0,background,66,80,d9,7f,02,00,00,00,0c,00,01,00,00
1358304999.915165,0,background,3e,a0,ff,fd,07,0f,01,00,01,00,00,00,ff
1358304999.963592,0,background,1f,20,d9,7f,08,00,00,40,00,00,00,00,ff
1358305000.011218,0,background,3d,60,ff,fd,02,01,24,00,00,00,06,92,00
1358305000.059202,0,background,70,80,d9,7f,08,08,00,0c,d7,96,93,e2,02
1358305000.107136,0,background,19,20,ff,fd,07,84,0b,b4,0a,00,40,00,00
1358305000.155330,0,background,18,20,d9,7f,08,10,0a,a1,3b,10,0b,96,63
1358305000.203185,0,background,50,80,ff,fd,07,00,9d,42,10,1c,00,43,00
1358305000.251198,0,background,3c,a0,d9,7f,08,46,f9,6b,e0,07,06,92,00
1358305000.299260,0,background,3c,20,ff,fd,04,00,00,14,00,34,00,00,00
1358305000.347217,0,background,a3,00,d9,7f,07,00,70,00,73,38,00,00,00
1358305000.394234,0,background,19,20,ff,fd,07,84,0b,b4,07,00,40,00,00
1358305000.442201,0,background,50,80,d9,7f,07,00,9c,c7,10,1b,00,a3,ff
1358305000.490230,0,background,3e,a0,ff,fd,07,0f,01,00,01,00,00,00,ff
1358305000.538454,0,background,3c,20,d9,7f,04,00,00,14,00,00,00,00,00
1358305000.586212,0,background,3d,60,ff,fd,02,01,25,00,0c,00,01,00,00
1358305000.634467,0,background,7a,20,d9,7f,08,10,16,80,00,00,2a,00,00
1358305000.682204,0,background,50,80,ff,fd,07,00,9b,c9,10,17,01,03,ff
1358305000.730198,0,background,40,40,d9,7f,08,00,00,00,00,00,00,00,00
1358305000.778198,0,background,56,00,ff,fd,08,5a,08,06,ef,00,00,00,00
1358305000.826184,0,background,33,20,d9,7f,08,4f,ff,0f,ff,f0,00,00,ff
1358305000.874287,0,background,3d,60,ff,fd,02,01,2d,81,9b,b2,93,75,9a
1358305000.922186,0,background,56,80,d9,7f,06,30,09,81,9c,b2,93,62,00
1358305000.970191,0,background,32,20,ff,fd,08,06,a8,06,a8,06,b6,00,00
1358305001.018492,0,background,56,00,d9,7f,08,58,2e,06,b2,00,00,00,00
1358305001.066170,0,background,2f,a0,ff,fd,08,04,e0,00,00,96,00,01,01
1358305001.114115,0,background,33,e0,d9,7f,07,01,f4,02,ff,ff,00,12,ff
1358305001.162209,0,background,50,80,ff,fd,07,00,9d,8b,10,1f,00,2b,00
1358305001.210175,0,background,92,20,d9,7f,08,c0,33,6d,0c,00,00,00,b3
1358305001.258180,0,background,3d,a0,ff,fd,08,41,2c,01,0d,01,10,75,9a
1358305001.306217,0,background,3d,20,d9,7f,08,8f,e1,00,0c,00,00,00,00
1358305001.354338,0,background,40,40,ff,fd,08,00,00,00,00,00,00,00,00
1358305001.402186,0,background,50,80,d9,7f,07,00,9c,23,10,1a,00,8b,ff
1358305001.450404,0,background,ee,00,ff,fd,07,00,00,00,00,00,00,00,00
1358305001.498154,0,background,3c,20,d9,7f,04,00,00,14,00,94,00,00,00
1358305001.546198,0,background,3c,a0,ff,fd,08,46,f9,6b,e0,07,06,92,00
1358305001.594179,0,background,19,20,d9,7f,07,84,0b,b2,07,00,40,00,ff
1358305001.642571,0,background,50,80,ff,fd,07,00,9d,ce,10,24,00,eb,7d
1358305001.706596,0,background,3e,a0,d9,7f,07,0f,01,00,01,00,00,00,ff
1358305001.754182,0,background,33,e0,ff,fd,07,01,f4,02,ff,ff,00,12,ff
1358305001.802223,0,background,50,80,d9,7f,07,00,9e,5f,10,23,01,2b,ff
1358305001.850142,0,background,40,00,ff,fd,04,00,00,00,00,07,06,94,00
1358305001.898289,0,background,a3,00,d9,7f,07,00,1b,00,1b,0c,00,00,00
1358305001.946335,0,background,3c,20,ff,fd,04,00,fd,17,00,00,03,cf,b3
1358305001.994158,0,background,31,e0,d9,7f,06,00,29,00,0a,5d,00,00,00
1358305002.042197,0,background,50,80,ff,fd,07,00,9b,89,10,1d,01,88,00
1358305002.090742,0,background,3e,a0,d9,7f,07,0f,01,00,01,00,00,00,ff
1358305002.138211,0,background,7d,20,ff,fd,08,00,00,00,00,00,00,00,00
1358305002.186151,0,background,3d,20,d9,7f,08,8f,e1,00,0c,00,01,00,00
1358305002.234175,0,background,78,20,ff,fd,08,07,65,e7,00,00,00,00,00
1358305002.282160,0,background,31,e0,d9,7f,06,00,29,00,0a,5d,00,53,ff
1358305002.330161,0,background,66,80,ff,fd,02,00,00,02,ff,ff,00,12,00
1358305002.378152,0,background,56,00,d9,7f,08,5b,c8,06,ce,00,00,00,00
1358305002.426280,0,background,39,a0,ff,fd,05,40,00,0f,ff,00,00,00,ff
1358305002.474155,0,background,3d,60,d9,7f,02,01,2d,81,9c,ad,92,75,9a
1358305002.522170,0,background,56,80,ff,fd,06,30,08,81,9b,b1,92,b3,00
1358305002.570165,0,background,3d,a0,d9,7f,08,41,2c,01,0b,01,10,75,9a
1358305002.618159,0,background,3e,60,ff,fd,02,80,80,06,f0,00,00,00,00
1358305002.666537,0,background,3d,20,d9,7f,08,8f,e1,00,0c,00,00,00,00
1358305002.714164,0,background,33,a0,ff,fd,08,00,00,00,00,00,0a,90,ff
1358305002.762199,0,background,50,80,d9,7f,07,00,9c,52,10,1d,01,13,02
1358305002.810190,0,background,40,40,ff,fd,08,00,00,00,00,00,00,00,00
1358305002.858114,0,background,38,60,d9,7f,05,06,b0,06,b6,00,00,00,00
1358305002.905130,0,background,3c,20,ff,fd,04,00,fd,17,00,00,03,cf,b3
1358305002.954228,0,background,33,e0,d9,7f,07,01,f4,02,ff,ff,00,12,ff
1358305003.001116,0,background,50,80,ff,fd,07,00,9e,1f,10,1c,01,73,ff
1358305003.050317,0,background,3d,60,d9,7f,02,01,2d,00,d3,68,00,00,00
1358305003.097227,0,background,5f,20,ff,fd,05,c8,00,00,00,00,00,3f,b3
1358305003.145166,0,background,5f,20,d9,7f,05,d0,00,00,00,00,01,00,00
1358305003.193182,0,background,3c,a0,ff,fd,08,46,f9,6b,c0,00,06,93,00
1358305003.241225,0,background,3e,a0,d9,7f,07,0f,01,00,01,00,00,00,00
1358305003.289141,0,background,33,20,ff,fd,08,8f,ff,0f,ff,ef,ff,00,ff
1358305003.337094,0,background,69,00,d9,7f,04,00,03,00,03,00,00,3f,b3
1358305003.385425,0,background,3c,a0,ff,fd,08,46,f9,6b,a0,00,06,94,00
1358305003.433296,0,background,70,80,d9,7f,08,08,00,0c,d7,96,92,e2,02
1358305003.481103,0,background,50,80,ff,fd,07,00,9d,f1,10,1c,00,9b,7a
1358305003.529270,0,background,66,80,d9,7f,02,00,00,00,00,00,00,00,00
1358305003.577433,0,background,30,80,ff,fd,06,00,03,00,00,01,fd,00,00
1358305003.625106,0,background,1e,20,d9,7f,04,1c,bf,00,00,ad,92,d3,00
1358305003.673444,0,background,56,80,ff,fd,06,30,08,81,9b,ae,92,75,9a
1358305003.721147,0,background,3d,a0,d9,7f,08,41,2c,01,09,01,10,75,9a
1358305003.769159,0,background,40,00,ff,fd,04,00,00,00,00,00,06,92,00
1358305003.817245,0,background,38,e0,d9,7f,07,06,a0,f9,5d,00,00,3f,b3
1358305003.865010,0,background,3e,a0,ff,fd,07,0f,01,00,01,00,00,00,ff
1358305003.913448,0,background,3d,60,d9,7f,02,01,30,00,00,00,06,94,00
1358305003.961262,0,background,70,80,ff,fd,08,08,00,0c,d7,96,92,e2,02
1358305004.009461,0,background,92,20,d9,7f,08,c0,33,6d,0c,00,00,00,b3
1358305004.057212,0,background,19,20,ff,fd,07,84,0b,c1,0a,00,40,00,b3
1358305004.105168,0,background,40,40,d9,7f,08,00,00,00,00,00,00,00,00
1358305004.153129,0,background,40,00,ff,fd,04,00,00,00,00,00,06,94,00
1358305004.201177,0,background,1f,20,d9,7f,08,00,00,40,00,00,00,00,ff
1358305004.249466,0,background,3d,60,ff,fd,02,01,28,00,43,20,00,00,9a
1358305004.297172,0,background,5f,20,d9,7f,05,8b,00,00,00,00,10,75,9a
1358305004.345117,0,background,1e,20,ff,fd,04,1c,bf,00,00,01,10,75,9a
1358305004.393148,0,background,3e,a0,d9,7f,07,0f,01,00,01,00,00,00,ff
1358305004.441133,0,background,3e,a0,ff,fd,07,0f,01,00,01,00,00,00,ff
1358305004.489139,0,background,1f,20,d9,7f,08,00,00,40,00,00,00,00,ff
1358305004.537167,0,background,3c,a0,ff,fd,08,46,f9,6b,e0,00,06,92,00
1358305004.585460,0,background,3c,20,d9,7f,04,00,fd,17,00,96,92,e2,02
1358305004.633359,0,background,54,00,ff,fd,08,06,00,00,01,00,00,87,66
1358305004.681134,0,background,3e,20,d9,7f,08,ae,0e,00,00,08,00,00,7a
