time freq rssi
# Channel sounding of a Kenwood FreeTalk UBZ-AL14 FM Transceiver.
# Channels 1 through 14 are sounded in sequence, with gaps in between.
074 929.601 063
074 929.801 064
074 930.001 058
074 930.201 063
074 930.401 065
074 930.601 063
074 930.801 059
074 931.001 059
074 931.201 064
074 931.401 061
074 931.601 061
074 931.801 064
074 932.001 064
074 932.201 063
074 932.400 061
074 932.600 060
074 932.800 064
074 933.000 059
074 933.200 060
074 933.400 061
074 933.600 057
074 933.800 063
074 934.000 064
074 934.200 070
074 934.400 058
074 934.600 064
074 934.800 063
074 935.000 066
074 935.200 060
074 935.400 058
074 935.600 055
074 935.800 063
074 936.000 097
074 936.200 056
074 936.400 066
074 936.599 066
074 936.799 063
074 936.999 059
074 937.199 058
074 937.399 066
074 937.599 067
074 937.799 060
074 937.999 060
074 938.199 060
074 938.399 060
074 938.599 065
074 938.799 066
074 938.999 057
074 939.199 065
074 939.399 065
074 939.599 061
074 939.799 060
074 939.999 065
074 940.199 063
074 940.399 063
074 940.598 063
074 940.798 057
074 940.998 061
074 941.198 060
074 941.398 063
074 941.598 064
074 941.798 063
074 941.998 064
074 942.198 062
074 942.398 061
074 942.598 064
074 942.798 067
074 942.998 060
074 943.198 059
074 943.398 063
074 943.598 060
074 943.798 062
074 943.998 062
074 944.198 067
074 944.398 061
074 944.598 062
074 944.797 060
074 944.997 061
074 945.197 063
074 945.397 062
074 945.597 068
074 945.797 062
074 945.997 062
074 946.197 068
074 946.397 066
074 946.597 068
074 946.797 066
074 946.997 061
074 947.197 056
074 947.397 060
074 947.597 059
074 947.797 057
074 947.997 064

075 921.803 063
075 922.003 073
075 922.203 064
075 922.403 067
075 922.603 066
075 922.803 070
075 923.003 067
075 923.203 067
075 923.403 063
075 923.603 073
075 923.803 064
075 924.003 067
075 924.202 068
075 924.402 066
075 924.602 059
075 924.802 061
075 925.002 065
075 925.202 064
075 925.402 059
075 925.602 066
075 925.802 061
075 926.002 066
075 926.202 059
075 926.402 063
075 926.602 065
075 926.802 065
075 927.002 065
075 927.202 064
075 927.402 062
075 927.602 062
075 927.802 071
075 928.002 066
075 928.202 065
075 928.401 064
075 928.601 066
075 928.801 067
075 929.001 062
075 929.201 065
075 929.401 067
075 929.601 061
075 929.801 064
075 930.001 061
075 930.201 064
075 930.401 067
075 930.601 064
075 930.801 062
075 931.001 062
075 931.201 061
075 931.401 063
075 931.601 061
075 931.801 062
075 932.001 066
075 932.201 062
075 932.400 070
075 932.600 068
075 932.800 064
075 933.000 061
075 933.200 069
075 933.400 062
075 933.600 067
075 933.800 062
075 934.000 064
075 934.200 062
075 934.400 065
075 934.600 067
075 934.800 067
075 935.000 085
075 935.200 087
075 935.400 137
075 935.600 089
075 935.800 091
075 936.000 107
075 936.200 103
075 936.400 111
075 936.599 078
075 936.799 060
075 936.999 063
075 937.199 065
075 937.399 067
075 937.599 065
075 937.799 070
075 937.999 065
075 938.199 068
075 938.399 065
075 938.599 067
075 938.799 070
075 938.999 069
075 939.199 062
075 939.399 060
075 939.599 065
075 939.799 059
075 939.999 064
075 940.199 065
075 940.399 066
075 940.598 063
075 940.798 064
075 940.998 064
075 941.198 061
075 941.398 063
075 941.598 064
075 941.798 064
075 941.998 063
075 942.198 067
075 942.398 057
075 942.598 063
075 942.798 065
075 942.998 065
075 943.198 064
075 943.398 067
075 943.598 059
075 943.798 061
075 943.998 065
075 944.198 065
075 944.398 064
075 944.598 068
075 944.797 060
075 944.997 066
075 945.197 065
075 945.397 065
075 945.597 065
075 945.797 063
075 945.997 066
075 946.197 060
075 946.397 060
075 946.597 063
075 946.797 066
075 946.997 062
075 947.197 065
075 947.397 061
075 947.597 057
075 947.797 061
075 947.997 065

076 921.803 069
076 922.003 070
076 922.203 067
076 922.403 068
076 922.603 065
076 922.803 062
076 923.003 068
076 923.203 067
076 923.403 061
076 923.603 075
076 923.803 060
076 924.003 064
076 924.202 057
076 924.402 064
076 924.602 067
076 924.802 061
076 925.002 068
076 925.202 065
076 925.402 067
076 925.602 061
076 925.802 060
076 926.002 059
076 926.202 065
076 926.402 066
076 926.602 063
076 926.802 065
076 927.002 066
076 927.202 062
076 927.402 071
076 927.602 063
076 927.802 068
076 928.002 064
076 928.202 067
076 928.401 065
076 928.601 067
076 928.801 065
076 929.001 068
076 929.201 069
076 929.401 068
076 929.601 064
076 929.801 058
076 930.001 066
076 930.201 062
076 930.401 062
076 930.601 064
076 930.801 063
076 931.001 068
076 931.201 063
076 931.401 063
076 931.601 069
076 931.801 066
076 932.001 061
076 932.201 066
076 932.400 064
076 932.600 063
076 932.800 064
076 933.000 064
076 933.200 064
076 933.400 065
076 933.600 061
076 933.800 061
076 934.000 062
076 934.200 061
076 934.400 067
076 934.600 065
076 934.800 067
076 935.000 085
076 935.200 089
076 935.400 138
076 935.600 090
076 935.800 089
076 936.000 105
076 936.200 103
076 936.400 110
076 936.599 072
076 936.799 063
076 936.999 066
076 937.199 063
076 937.399 065
076 937.599 063
076 937.799 069
076 937.999 060
076 938.199 068
076 938.399 068
076 938.599 067
076 938.799 060
076 938.999 064
076 939.199 059
076 939.399 063
076 939.599 065
076 939.799 064
076 939.999 063
076 940.199 064
076 940.399 066
076 940.598 069
076 940.798 069
076 940.998 061
076 941.198 066
076 941.398 065
076 941.598 065
076 941.798 064
076 941.998 069
076 942.198 066
076 942.398 064
076 942.598 068
076 942.798 068
076 942.998 062
076 943.198 070
076 943.398 071
076 943.598 063
076 943.798 067
076 943.998 068
076 944.198 061
076 944.398 061
076 944.598 061
076 944.797 065
076 944.997 064
076 945.197 063
076 945.397 068
076 945.597 069
076 945.797 059
076 945.997 062
076 946.197 066
076 946.397 062
076 946.597 065
076 946.797 059
076 946.997 065
076 947.197 066
076 947.397 062
076 947.597 061
076 947.797 066
076 947.997 068

077 921.803 062
077 922.003 067
077 922.203 065
077 922.403 067
077 922.603 068
077 922.803 068
077 923.003 072
077 923.203 070
077 923.403 064
077 923.603 071
077 923.803 069
077 924.003 063
077 924.202 062
077 924.402 064
077 924.602 062
077 924.802 065
077 925.002 067
077 925.202 066
077 925.402 059
077 925.602 069
077 925.802 064
077 926.002 065
077 926.202 061
077 926.402 060
077 926.602 063
077 926.802 060
077 927.002 063
077 927.202 069
077 927.402 065
077 927.602 061
077 927.802 066
077 928.002 060
077 928.202 063
077 928.401 065
077 928.601 067
077 928.801 070
077 929.001 064
077 929.201 066
077 929.401 068
077 929.601 060
077 929.801 059
077 930.001 067
077 930.201 062
077 930.401 063
077 930.601 066
077 930.801 069
077 931.001 066
077 931.201 067
077 931.401 064
077 931.601 063
077 931.801 066
077 932.001 067
077 932.201 065
077 932.400 065
077 932.600 059
077 932.800 064
077 933.000 069
077 933.200 067
077 933.400 068
077 933.600 070
077 933.800 064
077 934.000 062
077 934.200 065
077 934.400 067
077 934.600 066
077 934.800 069
077 935.000 084
077 935.200 089
077 935.400 139
077 935.600 087
077 935.800 082
077 936.000 100
077 936.200 101
077 936.400 108
077 936.599 073
077 936.799 065
077 936.999 062
077 937.199 064
077 937.399 067
077 937.599 060
077 937.799 060
077 937.999 060
077 938.199 069
077 938.399 066
077 938.599 060
077 938.799 063
077 938.999 064
077 939.199 064
077 939.399 063
077 939.599 063
077 939.799 068
077 939.999 066
077 940.199 065
077 940.399 068
077 940.598 061
077 940.798 063
077 940.998 064
077 941.198 062
077 941.398 063
077 941.598 064
077 941.798 067
077 941.998 064
077 942.198 066
077 942.398 060
077 942.598 066
077 942.798 064
077 942.998 065
077 943.198 062
077 943.398 065
077 943.598 068
077 943.798 062
077 943.998 065
077 944.198 070
077 944.398 064
077 944.598 061
077 944.797 065
077 944.997 067
077 945.197 069
077 945.397 064
077 945.597 059
077 945.797 064
077 945.997 062
077 946.197 060
077 946.397 060
077 946.597 067
077 946.797 060
077 946.997 065
077 947.197 064
077 947.397 064
077 947.597 064
077 947.797 069
077 947.997 065

078 921.803 065
078 922.003 064
078 922.203 067
078 922.403 059
078 922.603 066
078 922.803 067
078 923.003 067
078 923.203 061
078 923.403 066
078 923.603 073
078 923.803 069
078 924.003 061
078 924.202 060
078 924.402 067
078 924.602 063
078 924.802 063
078 925.002 064
078 925.202 068
078 925.402 059
078 925.602 062
078 925.802 068
078 926.002 061
078 926.202 065
078 926.402 059
078 926.602 066
078 926.802 060
078 927.002 068
078 927.202 062
078 927.402 066
078 927.602 066
078 927.802 066
078 928.002 064
078 928.202 063
078 928.401 065
078 928.601 066
078 928.801 064
078 929.001 070
078 929.201 060
078 929.401 065
078 929.601 066
078 929.801 061
078 930.001 069
078 930.201 067
078 930.401 062
078 930.601 062
078 930.801 068
078 931.001 061
078 931.201 061
078 931.401 067
078 931.601 070
078 931.801 061
078 932.001 066
078 932.201 065
078 932.400 062
078 932.600 058
078 932.800 061
078 933.000 066
078 933.200 067
078 933.400 065
078 933.600 063
078 933.800 057
078 934.000 063
078 934.200 062
078 934.400 065
078 934.600 062
078 934.800 066
078 935.000 080
078 935.200 089
078 935.400 140
078 935.600 087
078 935.800 088
078 936.000 100
078 936.200 101
078 936.400 109
078 936.599 071
078 936.799 059
078 936.999 065
078 937.199 067
078 937.399 058
078 937.599 066
078 937.799 070
078 937.999 063
078 938.199 070
078 938.399 065
078 938.599 068
078 938.799 068
078 938.999 065
078 939.199 065
078 939.399 060
078 939.599 068
078 939.799 065
078 939.999 070
078 940.199 068
078 940.399 065
078 940.598 066
078 940.798 067
078 940.998 061
078 941.198 062
078 941.398 062
078 941.598 065
078 941.798 065
078 941.998 061
078 942.198 061
078 942.398 064
078 942.598 057
078 942.798 066
078 942.998 065
078 943.198 068
078 943.398 059
078 943.598 061
078 943.798 063
078 943.998 056
078 944.198 067
078 944.398 063
078 944.598 064
078 944.797 063
078 944.997 057
078 945.197 065
078 945.397 062
078 945.597 062
078 945.797 065
078 945.997 063
078 946.197 067
078 946.397 064
078 946.597 067
078 946.797 066
078 946.997 070
078 947.197 066
078 947.397 063
078 947.597 069
078 947.797 068
078 947.997 064

079 921.803 058
079 922.003 065
079 922.203 071
079 922.403 063
079 922.603 063
079 922.803 058
079 923.003 071
079 923.203 066
079 923.403 065
079 923.603 060
079 923.803 064
079 924.003 061
079 924.202 062
079 924.402 065
079 924.602 059
079 924.802 064
079 925.002 067
079 925.202 061
079 925.402 067
079 925.602 064
079 925.802 064
079 926.002 061
079 926.202 065
079 926.402 059
079 926.602 061
079 926.802 061
079 927.002 067
079 927.202 063
079 927.402 061
079 927.602 058
079 927.802 057
079 928.002 063
079 928.202 064
079 928.401 059
079 928.601 061
079 928.801 065
079 929.001 063
079 929.201 062
079 929.401 063
079 929.601 062
079 929.801 063
079 930.001 064
079 930.201 060
079 930.401 069
079 930.601 065
079 930.801 065
079 931.001 063
079 931.201 060
079 931.401 061
079 931.601 064
079 931.801 067
079 932.001 061
079 932.201 060
079 932.400 063
079 932.600 063
079 932.800 061
079 933.000 059
079 933.200 058
079 933.400 061
079 933.600 062
079 933.800 066
079 934.000 066
079 934.200 062
079 934.400 067
079 934.600 064
079 934.800 060
079 935.000 060
079 935.200 065
079 935.400 063
079 935.600 064
079 935.800 064
079 936.000 095
079 936.200 058
079 936.400 061
079 936.599 059
079 936.799 058
079 936.999 060
079 937.199 064
079 937.399 061
079 937.599 061
079 937.799 066
079 937.999 061
079 938.199 063
079 938.399 064
079 938.599 060
079 938.799 067
079 938.999 064
079 939.199 062
079 939.399 062
079 939.599 060
079 939.799 065
079 939.999 068
079 940.199 063
079 940.399 062
079 940.598 061
079 940.798 061
079 940.998 061
079 941.198 066
079 941.398 065
079 941.598 066
079 941.798 062
079 941.998 058
079 942.198 063
079 942.398 063
079 942.598 060
079 942.798 061
079 942.998 062
079 943.198 065
079 943.398 063
079 943.598 066
079 943.798 066
079 943.998 059
079 944.198 066
079 944.398 062
079 944.598 057
079 944.797 061
079 944.997 064
079 945.197 066
079 945.397 064
079 945.597 065
079 945.797 059
079 945.997 058
079 946.197 066
079 946.397 060
079 946.597 065
079 946.797 065
079 946.997 063
079 947.197 058
079 947.397 065
079 947.597 059
079 947.797 063
079 947.997 065

080 921.803 061
080 922.003 063
080 922.203 058
080 922.403 061
080 922.603 065
080 922.803 064
080 923.003 076
080 923.203 063
080 923.403 063
080 923.603 062
080 923.803 066
080 924.003 062
080 924.202 057
080 924.402 062
080 924.602 059
080 924.802 063
080 925.002 064
080 925.202 061
080 925.402 061
080 925.602 058
080 925.802 061
080 926.002 054
080 926.202 061
080 926.402 061
080 926.602 063
080 926.802 061
080 927.002 061
080 927.202 063
080 927.402 068
080 927.602 062
080 927.802 063
080 928.002 064
080 928.202 064
080 928.401 063
080 928.601 065
080 928.801 067
080 929.001 065
080 929.201 068
080 929.401 061
080 929.601 064
080 929.801 066
080 930.001 063
080 930.201 060
080 930.401 062
080 930.601 066
080 930.801 062
080 931.001 058
080 931.201 055
080 931.401 056
080 931.601 062
080 931.801 060
080 932.001 061
080 932.201 059
080 932.400 062
080 932.600 062
080 932.800 063
080 933.000 059
080 933.200 064
080 933.400 062
080 933.600 059
080 933.800 065
080 934.000 061
080 934.200 058
080 934.400 064
080 934.600 066
080 934.800 063
080 935.000 060
080 935.200 060
080 935.400 063
080 935.600 062
080 935.800 062
080 936.000 097
080 936.200 061
080 936.400 056
080 936.599 061
080 936.799 060
080 936.999 063
080 937.199 059
080 937.399 063
080 937.599 061
080 937.799 062
080 937.999 061
080 938.199 059
080 938.399 064
080 938.599 062
080 938.799 058
080 938.999 063
080 939.199 066
080 939.399 067
080 939.599 063
080 939.799 058
080 939.999 063
080 940.199 065
080 940.399 063
080 940.598 065
080 940.798 060
080 940.998 058
080 941.198 062
080 941.398 059
080 941.598 060
080 941.798 062
080 941.998 057
080 942.198 058
080 942.398 066
080 942.598 067
080 942.798 061
080 942.998 063
080 943.198 069
080 943.398 066
080 943.598 061
080 943.798 067
080 943.998 056
080 944.198 058
080 944.398 060
080 944.598 067
080 944.797 065
080 944.997 064
080 945.197 065
080 945.397 067
080 945.597 066
080 945.797 066
080 945.997 062
080 946.197 062
080 946.397 066
080 946.597 062
080 946.797 065
080 946.997 064
080 947.197 066
080 947.397 059
080 947.597 059
080 947.797 065
080 947.997 060

081 921.803 062
081 922.003 065
081 922.203 061
081 922.403 068
081 922.603 062
081 922.803 066
081 923.003 081
081 923.203 064
081 923.403 061
081 923.603 057
081 923.803 061
081 924.003 058
081 924.202 058
081 924.402 068
081 924.602 062
081 924.802 057
081 925.002 061
081 925.202 063
081 925.402 058
081 925.602 064
081 925.802 066
081 926.002 061
081 926.202 068
081 926.402 065
081 926.602 067
081 926.802 061
081 927.002 062
081 927.202 060
081 927.402 064
081 927.602 063
081 927.802 067
081 928.002 057
081 928.202 060
081 928.401 066
081 928.601 065
081 928.801 059
081 929.001 064
081 929.201 065
081 929.401 068
081 929.601 059
081 929.801 061
081 930.001 067
081 930.201 066
081 930.401 064
081 930.601 061
081 930.801 065
081 931.001 057
081 931.201 063
081 931.401 062
081 931.601 063
081 931.801 060
081 932.001 065
081 932.201 062
081 932.400 062
081 932.600 063
081 932.800 060
081 933.000 063
081 933.200 067
081 933.400 067
081 933.600 061
081 933.800 064
081 934.000 063
081 934.200 057
081 934.400 062
081 934.600 061
081 934.800 062
081 935.000 061
081 935.200 068
081 935.400 059
081 935.600 063
081 935.800 054
081 936.000 096
081 936.200 065
081 936.400 062
081 936.599 064
081 936.799 071
081 936.999 062
081 937.199 067
081 937.399 063
081 937.599 059
081 937.799 057
081 937.999 064
081 938.199 063
081 938.399 061
081 938.599 060
081 938.799 063
081 938.999 062
081 939.199 066
081 939.399 064
081 939.599 063
081 939.799 060
081 939.999 061
081 940.199 066
081 940.399 060
081 940.598 061
081 940.798 066
081 940.998 062
081 941.198 060
081 941.398 064
081 941.598 058
081 941.798 067
081 941.998 065
081 942.198 061
081 942.398 058
081 942.598 063
081 942.798 062
081 942.998 065
081 943.198 070
081 943.398 062
081 943.598 061
081 943.798 061
081 943.998 060
081 944.198 055
081 944.398 062
081 944.598 063
081 944.797 062
081 944.997 060
081 945.197 065
081 945.397 062
081 945.597 063
081 945.797 062
081 945.997 065
081 946.197 061
081 946.397 060
081 946.597 067
081 946.797 064
081 946.997 066
081 947.197 063
081 947.397 061
081 947.597 061
081 947.797 060
081 947.997 061

082 921.803 064
082 922.003 060
082 922.203 061
082 922.403 064
082 922.603 065
082 922.803 065
082 923.003 074
082 923.203 063
082 923.403 062
082 923.603 062
082 923.803 068
082 924.003 064
082 924.202 067
082 924.402 063
082 924.602 065
082 924.802 064
082 925.002 067
082 925.202 061
082 925.402 066
082 925.602 062
082 925.802 061
082 926.002 067
082 926.202 064
082 926.402 057
082 926.602 062
082 926.802 060
082 927.002 065
082 927.202 069
082 927.402 070
082 927.602 060
082 927.802 066
082 928.002 060
082 928.202 063
082 928.401 060
082 928.601 064
082 928.801 066
082 929.001 059
082 929.201 059
082 929.401 059
082 929.601 063
082 929.801 065
082 930.001 061
082 930.201 067
082 930.401 063
082 930.601 065
082 930.801 064
082 931.001 068
082 931.201 066
082 931.401 064
082 931.601 060
082 931.801 070
082 932.001 061
082 932.201 061
082 932.400 060
082 932.600 065
082 932.800 063
082 933.000 060
082 933.200 067
082 933.400 064
082 933.600 064
082 933.800 067
082 934.000 062
082 934.200 061
082 934.400 063
082 934.600 065
082 934.800 068
082 935.000 058
082 935.200 055
082 935.400 064
082 935.600 058
082 935.800 061
082 936.000 096
082 936.200 059
082 936.400 061
082 936.599 064
082 936.799 064
082 936.999 062
082 937.199 063
082 937.399 062
082 937.599 064
082 937.799 062
082 937.999 066
082 938.199 065
082 938.399 062
082 938.599 061
082 938.799 065
082 938.999 062
082 939.199 065
082 939.399 059
082 939.599 061
082 939.799 062
082 939.999 065
082 940.199 062
082 940.399 068
082 940.598 062
082 940.798 065
082 940.998 059
082 941.198 063
082 941.398 066
082 941.598 069
082 941.798 064
082 941.998 056
082 942.198 060
082 942.398 063
082 942.598 066
082 942.798 066
082 942.998 065
082 943.198 064
082 943.398 061
082 943.598 060
082 943.798 065
082 943.998 065
082 944.198 061
082 944.398 060
082 944.598 061
082 944.797 059
082 944.997 057
082 945.197 063
082 945.397 063
082 945.597 059
082 945.797 063
082 945.997 064
082 946.197 058
082 946.397 062
082 946.597 062
082 946.797 063
082 946.997 060
082 947.197 065
082 947.397 062
082 947.597 059
082 947.797 065
082 947.997 064

083 921.803 064
083 922.003 067
083 922.203 054
083 922.403 060
083 922.603 059
083 922.803 062
083 923.003 082
083 923.203 061
083 923.403 059
083 923.603 064
083 923.803 060
083 924.003 060
083 924.202 067
083 924.402 068
083 924.602 064
083 924.802 064
083 925.002 058
083 925.202 061
083 925.402 062
083 925.602 064
083 925.802 061
083 926.002 061
083 926.202 060
083 926.402 058
083 926.602 065
083 926.802 064
083 927.002 065
083 927.202 064
083 927.402 069
083 927.602 066
083 927.802 072
083 928.002 058
083 928.202 058
083 928.401 061
083 928.601 064
083 928.801 066
083 929.001 063
083 929.201 072
083 929.401 069
083 929.601 071
083 929.801 057
083 930.001 065
083 930.201 064
083 930.401 059
083 930.601 065
083 930.801 061
083 931.001 064
083 931.201 061
083 931.401 062
083 931.601 056
083 931.801 063
083 932.001 062
083 932.201 063
083 932.400 062
083 932.600 062
083 932.800 061
083 933.000 061
083 933.200 065
083 933.400 059
083 933.600 061
083 933.800 060
083 934.000 062
083 934.200 061
083 934.400 063
083 934.600 065
083 934.800 068
083 935.000 068
083 935.200 059
083 935.400 063
083 935.600 069
083 935.800 057
083 936.000 097
083 936.200 061
083 936.400 063
083 936.599 062
083 936.799 059
083 936.999 063
083 937.199 065
083 937.399 060
083 937.599 061
083 937.799 057
083 937.999 062
083 938.199 060
083 938.399 064
083 938.599 067
083 938.799 060
083 938.999 063
083 939.199 063
083 939.399 068
083 939.599 066
083 939.799 059
083 939.999 062
083 940.199 059
083 940.399 067
083 940.598 063
083 940.798 058
083 940.998 059
083 941.198 066
083 941.398 059
083 941.598 064
083 941.798 060
083 941.998 059
083 942.198 063
083 942.398 063
083 942.598 059
083 942.798 069
083 942.998 065
083 943.198 066
083 943.398 059
083 943.598 063
083 943.798 060
083 943.998 067
083 944.198 064
083 944.398 064
083 944.598 059
083 944.797 062
083 944.997 064
083 945.197 063
083 945.397 064
083 945.597 066
083 945.797 062
083 945.997 062
083 946.197 063
083 946.397 060
083 946.597 063
083 946.797 064
083 946.997 062
083 947.197 065
083 947.397 066
083 947.597 067
083 947.797 061
083 947.997 061

084 921.803 063
084 922.003 060
084 922.203 056
084 922.403 066
084 922.603 063
084 922.803 065
084 923.003 076
084 923.203 064
084 923.403 067
084 923.603 064
084 923.803 062
084 924.003 060
084 924.202 060
084 924.402 061
084 924.602 063
084 924.802 064
084 925.002 061
084 925.202 061
084 925.402 057
084 925.602 059
084 925.802 057
084 926.002 059
084 926.202 063
084 926.402 067
084 926.602 061
084 926.802 068
084 927.002 063
084 927.202 063
084 927.402 060
084 927.602 058
084 927.802 060
084 928.002 057
084 928.202 060
084 928.401 065
084 928.601 059
084 928.801 065
084 929.001 060
084 929.201 064
084 929.401 066
084 929.601 062
084 929.801 062
084 930.001 062
084 930.201 061
084 930.401 064
084 930.601 063
084 930.801 059
084 931.001 066
084 931.201 070
084 931.401 062
084 931.601 060
084 931.801 058
084 932.001 066
084 932.201 062
084 932.400 062
084 932.600 065
084 932.800 060
084 933.000 062
084 933.200 060
084 933.400 062
084 933.600 063
084 933.800 064
084 934.000 064
084 934.200 068
084 934.400 066
084 934.600 065
084 934.800 057
084 935.000 063
084 935.200 060
084 935.400 061
084 935.600 061
084 935.800 064
084 936.000 094
084 936.200 066
084 936.400 063
084 936.599 062
084 936.799 061
084 936.999 060
084 937.199 059
084 937.399 063
084 937.599 065
084 937.799 064
084 937.999 065
084 938.199 063
084 938.399 062
084 938.599 063
084 938.799 063
084 938.999 063
084 939.199 064
084 939.399 061
084 939.599 064
084 939.799 058
084 939.999 067
084 940.199 062
084 940.399 059
084 940.598 064
084 940.798 063
084 940.998 058
084 941.198 065
084 941.398 065
084 941.598 060
084 941.798 063
084 941.998 064
084 942.198 062
084 942.398 060
084 942.598 058
084 942.798 063
084 942.998 065
084 943.198 057
084 943.398 066
084 943.598 063
084 943.798 067
084 943.998 064
084 944.198 062
084 944.398 057
084 944.598 063
084 944.797 059
084 944.997 061
084 945.197 061
084 945.397 061
084 945.597 062
084 945.797 058
084 945.997 057
084 946.197 067
084 946.397 064
084 946.597 065
084 946.797 064
084 946.997 059
084 947.197 062
084 947.397 063
084 947.597 059
084 947.797 063
084 947.997 063

